name,mass,year,reclat,reclong
Grove Mountains 020224,6.4,2003,-72.98722,75.20972
Grove Mountains 022280,6.38,2003,-72.77833,75.31389
Grove Mountains 022405,6.38,2003,-72.77278,75.33139
Grove Mountains 022240,6.35,2003,-72.77889,75.31111
Grove Mountains 020219,6.34,2003,-72.9925,75.20639
Grove Mountains 022167,6.33,2003,-72.78167,75.30389
Grove Mountains 022195,6.33,2003,-72.78139,75.30556
Frontier Mountain 03043,6.32,2003,-72.95192,160.51983
Grove Mountains 020222,6.24,2003,-72.987222,75.209722
Grove Mountains 022152,6.24,2003,-72.778889,75.313611
Grove Mountains 021704,6.2,2003,-72.773333,75.3375
Grove Mountains 022782,6.17,2003,-72.775556,75.336944
Grove Mountains 021736,6.11,2003,-72.789444,75.292222
Grove Mountains 022412,6.08,2003,-72.776389,75.316389
Grove Mountains 020095,6.05,2003,-72.99528,75.20667
Grove Mountains 021933,6.01,2003,-72.776389,75.319167
Grove Mountains 022217,6,2003,-72.778333,75.320833
Northwest Africa 4271,6,2003,27.95,-7.83333
Lucerne Valley 051,6,2003,34.525,-116.95333
Grove Mountains 022271,5.94,2003,-72.778333,75.311944
Grove Mountains 022235,5.92,2003,-72.778611,75.315278
Grove Mountains 022909,5.83,2003,-72.775,75.3181
Grove Mountains 022183,5.82,2003,-72.7811,75.2922
Grove Mountains 020108,5.79,2003,-72.98028,75.25556
Grove Mountains 022318,5.79,2003,-72.77333,75.33917
Grove Mountains 020080,5.77,2003,-72.99028,75.27778
Grove Mountains 023301,5.71,2003,-72.775,75.33889
Grove Mountains 021977,5.66,2003,-72.77389,75.34278
Lucerne Valley 026,5.6,2003,34.5001,-116.94217
Grove Mountains 021951,5.56,2003,-72.77306,75.34139
Frontier Mountain 03051,5.54,2003,-72.95358,160.49214
Grove Mountains 022414,5.53,2003,-72.77528,75.32583
Grove Mountains 020044,5.52,2003,-72.99389,75.2125
Grove Mountains 022047,5.48,2003,-72.77861,75.31528
Grove Mountains 020576,5.47,2003,-72.98361,75.24722
Grove Mountains 020056,5.46,2003,-72.99861,75.19806
Grove Mountains 022258,5.45,2003,-72.77889,75.31111
Frontier Mountain 03044,5.4,2003,-72.95194,160.52222
Grove Mountains 020091,5.32,2003,-72.99583,75.2275
Grove Mountains 020164,5.2,2003,-72.97667,75.26583
Grove Mountains 023771,5.1,2003,-72.98444,75.25
Grove Mountains 020081,5.03,2003,-72.99556,75.22056
Grove Mountains 020297,5,2003,-72.98389,75.24639
Frontier Mountain 03027,5,2003,-72.95275,160.49819
Ramlat as Sahmah 213,4.99,2003,20.58912,55.87035
Grove Mountains 020157,4.8,2003,-72.97722,75.26778
Johannessen Nunataks 03016,4.8,2003,-72.833,161.22319
Dhofar 1485,4.8,2003,19.16525,54.67247
Grove Mountains 020126,4.79,2003,-72.9775,75.26083
Grove Mountains 020169,4.78,2003,-72.97806,75.26028
Grove Mountains 021615,4.7,2003,-72.77361,75.33361
Frontier Mountain 03008,4.67,2003,-72.95111,160.51078
Grove Mountains 020291,4.57,2003,-72.983889,75.246389
Grove Mountains 021954,4.57,2003,-72.773056,75.342222
Dhofar 1224,4.57,2003,19.32675,54.77512
Grove Mountains 020089,4.56,2003,-73.00361,75.25139
Grove Mountains 022389,4.56,2003,-72.775,75.331389
Grove Mountains 022319,4.53,2003,-72.773611,75.3325
Grove Mountains 022390,4.53,2003,-72.773611,75.341944
Grove Mountains 023138,4.52,2003,-72.773333,75.336389
Grove Mountains 020071,4.51,2003,-72.99889,75.20417
Frontier Mountain 03052,4.51,2003,-72.95358,160.49214
Frontier Mountain 03004,4.5,2003,-72.95275,160.4975
Frontier Mountain 03037,4.47,2003,-72.95144,160.51325
Grove Mountains 023170,4.47,2003,-72.773889,75.339444
Grove Mountains 021772,4.41,2003,-72.775,75.332778
Grove Mountains 021562,4.4,2003,-72.935278,75.316667
Grove Mountains 020274,4.39,2003,-72.988333,75.203611
Grove Mountains 020243,4.38,2003,-72.98306,75.22917
Grove Mountains 021533,4.34,2003,-72.96306,75.21472
Grove Mountains 022196,4.33,2003,-72.78139,75.30556
Grove Mountains 020228,4.31,2003,-72.99361,75.21806
Grove Mountains 022413,4.31,2003,-72.77611,75.32
Grove Mountains 020307,4.26,2003,-72.98389,75.24639
Grove Mountains 022410,4.25,2003,-72.7758,75.3303
Grove Mountains 022911,4.25,2003,-72.775,75.31861
Grove Mountains 021617,4.25,2003,-72.77444,75.32306
Grove Mountains 020102,4.23,2003,-72.99667,75.21806
Grove Mountains 022248,4.22,2003,-72.77889,75.31111
Grove Mountains 022048,4.19,2003,-72.778611,75.315278
Grove Mountains 022932,4.18,2003,-72.774444,75.32
Grove Mountains 021585,4.16,2003,-72.963333,75.255833
Grove Mountains 021957,4.15,2003,-72.773056,75.343056
Grove Mountains 021733,4.14,2003,-72.788889,75.295833
Grove Mountains 021636,4.14,2003,-72.781944,75.321389
Grove Mountains 022416,4.13,2003,-72.776667,75.336667
Grove Mountains 022780,4.13,2003,-72.775,75.330556
Grove Mountains 021965,4.12,2003,-72.773056,75.345278
Dhofar 1483,4.1,2003,19.16797,54.6722
Grove Mountains 022281,4.09,2003,-72.778333,75.313889
Grove Mountains 021807,4.05,2003,-72.77472,75.33083
Grove Mountains 022046,4.04,2003,-72.77861,75.31528
Grove Mountains 022415,4,2003,-72.77667,75.33639
Grove Mountains 024130,3.99,2003,-72.985,75.25667
Frontier Mountain 03018,3.99,2003,-72.95308,160.4765
Grove Mountains 021732,3.99,2003,-72.78889,75.29472
Grove Mountains 021955,3.97,2003,-72.77306,75.3425
Grove Mountains 020797,3.96,2003,-72.98389,75.25
Grove Mountains 022922,3.91,2003,-72.77472,75.32306
Grove Mountains 022013,3.9,2003,-72.78111,75.31778
Dhofar 1488,3.9,2003,19.16833,54.67155
Dhofar 909,3.9,2003,19.33015,54.77972
Grove Mountains 021592,3.88,2003,-72.85222,75.21944
Grove Mountains 021525,3.87,2003,-72.96083,75.24722
Frontier Mountain 03056,3.84,2003,-72.95164,160.45825
Grove Mountains 020131,3.81,2003,-72.97694,75.26111
Grove Mountains 020160,3.72,2003,-72.97833,75.26056
Frontier Mountain 03045,3.71,2003,-72.95194,160.52222
Grove Mountains 020107,3.68,2003,-72.98,75.25639
Grove Mountains 021496,3.6,2003,-72.94167,75.30583
Grove Mountains 020117,3.51,2003,-72.97667,75.26694
Grove Mountains 022018,3.5,2003,-72.781111,75.319167
Grove Mountains 021952,3.5,2003,-72.773056,75.341667
Grove Mountains 022391,3.49,2003,-72.774722,75.322222
Grove Mountains 021995,3.48,2003,-72.775278,75.3475
Grove Mountains 022916,3.48,2003,-72.775,75.32
Grove Mountains 022923,3.47,2003,-72.774722,75.323333
Grove Mountains 022926,3.47,2003,-72.774722,75.324167
Grove Mountains 022259,3.45,2003,-72.778889,75.311111
Grove Mountains 022933,3.45,2003,-72.774444,75.320278
Frontier Mountain 03031,3.44,2003,-72.95203,160.50939
Grove Mountains 022184,3.44,2003,-72.78111,75.29222
Grove Mountains 022049,3.44,2003,-72.778611,75.315278
Grove Mountains 022924,3.44,2003,-72.77472,75.32361
Grove Mountains 020163,3.42,2003,-72.97639,75.265
Grove Mountains 022273,3.42,2003,-72.7783,75.3139
Grove Mountains 021959,3.42,2003,-72.7731,75.3436
Grove Mountains 021696,3.41,2003,-72.77361,75.3475
Grove Mountains 020123,3.39,2003,-72.97778,75.26
Grove Mountains 021476,3.38,2003,-72.94111,75.29028
Grove Mountains 021628,3.38,2003,-72.79167,75.29083
Grove Mountains 021934,3.38,2003,-72.77639,75.31944
Frontier Mountain 03055,3.37,2003,-72.95131,160.45906
Grove Mountains 023754,3.36,2003,-72.98417,75.25222
Grove Mountains 020305,3.36,2003,-72.98389,75.24639
Frontier Mountain 03040,3.35,2003,-72.95161,160.51408
Grove Mountains 022241,3.34,2003,-72.778889,75.311111
Grove Mountains 020287,3.33,2003,-72.983889,75.246389
Grove Mountains 022461,3.33,2003,-72.773889,75.326944
Grove Mountains 020136,3.31,2003,-72.97917,75.26278
Grove Mountains 022542,3.28,2003,-72.773333,75.315278
Grove Mountains 022544,3.28,2003,-72.773333,75.315833
Grove Mountains 020280,3.27,2003,-72.978889,75.260833
Grove Mountains 021609,3.26,2003,-72.9775,75.216944
Frontier Mountain 03014,3.26,2003,-72.95147,160.51397
Grove Mountains 021953,3.26,2003,-72.773056,75.341944
Grove Mountains 021958,3.26,2003,-72.773056,75.343333
Grove Mountains 020139,3.25,2003,-72.97833,75.25722
Grove Mountains 022274,3.21,2003,-72.778333,75.313889
Grove Mountains 020300,3.2,2003,-72.98389,75.24639
Grove Mountains 021561,3.2,2003,-72.93611,75.30556
Grove Mountains 023302,3.2,2003,-72.775,75.33889
Grove Mountains 022253,3.19,2003,-72.77889,75.31111
Grove Mountains 020184,3.17,2003,-72.97806,75.26306
Frontier Mountain 03082,3.16,2003,-72.99531,160.39394
Grove Mountains 022218,3.16,2003,-72.77833,75.32083
Frontier Mountain 03038,3.15,2003,-72.95161,160.51372
Grove Mountains 022429,3.14,2003,-72.77417,75.33417
Grove Mountains 020050,3.13,2003,-72.99972,75.20972
Grove Mountains 021540,3.12,2003,-72.96028,75.22028
Grove Mountains 022543,3.12,2003,-72.77333,75.31556
Lucerne Valley 027,3.1,2003,34.48715,-116.95337
Grove Mountains 021529,3.08,2003,-72.9642,75.2392
Grove Mountains 021935,3.07,2003,-72.7764,75.3197
Grove Mountains 020110,3.06,2003,-72.98139,75.24972
Grove Mountains 020088,3.02,2003,-73.00361,75.25278
Grove Mountains 020055,3.01,2003,-72.99889,75.19722
Grove Mountains 020046,3,2003,-72.99861,75.23611
Frontier Mountain 03025,3,2003,-72.95261,160.44547
Lucerne Valley 028,3,2003,34.4875,-116.95567
Frontier Mountain 03032,2.97,2003,-72.95203,160.50939
Grove Mountains 021729,2.97,2003,-72.78972,75.29028
Grove Mountains 020147,2.9,2003,-72.9775,75.26528
Grove Mountains 020063,2.86,2003,-72.99444,75.21667
Frontier Mountain 03016,2.71,2003,-72.95233,160.52183
Lucerne Valley 024,2.71,2003,34.49553,-116.9471
Grove Mountains 020217,2.65,2003,-72.9925,75.206389
Grove Mountains 020156,2.65,2003,-72.97722,75.26806
Frontier Mountain 03015,2.65,2003,-72.95217,160.52081
Grove Mountains 021737,2.65,2003,-72.789167,75.300833
Grove Mountains 021179,2.63,2003,-72.983889,75.246667
Grove Mountains 022011,2.63,2003,-72.780556,75.345278
Grove Mountains 020173,2.62,2003,-72.97639,75.26389
Grove Mountains 022254,2.62,2003,-72.778889,75.311111
Grove Mountains 022462,2.62,2003,-72.77389,75.32694
Grove Mountains 022559,2.61,2003,-72.773889,75.343056
Grove Mountains 021936,2.6,2003,-72.776389,75.32
Grove Mountains 020101,2.59,2003,-72.99417,75.20444
Grove Mountains 021738,2.59,2003,-72.788056,75.303889
Grove Mountains 022497,2.59,2003,-72.775556,75.329444
Grove Mountains 021689,2.59,2003,-72.774444,75.345556
Grove Mountains 021735,2.58,2003,-72.78889,75.2975
Grove Mountains 022392,2.58,2003,-72.77472,75.32361
Grove Mountains 021662,2.58,2003,-72.77389,75.33361
Grove Mountains 021980,2.57,2003,-72.77389,75.34333
Grove Mountains 021774,2.56,2003,-72.77444,75.33139
Frontier Mountain 03033,2.55,2003,-72.95203,160.50939
Grove Mountains 022099,2.55,2003,-72.77917,75.31056
Grove Mountains 020058,2.53,2003,-72.99444,75.20556
Grove Mountains 020152,2.53,2003,-72.97972,75.26361
Grove Mountains 021760,2.53,2003,-72.78444,75.29028
Grove Mountains 022260,2.53,2003,-72.77889,75.31111
Grove Mountains 022406,2.53,2003,-72.77417,75.3225
Frontier Mountain 03084,2.51,2003,-72.99547,160.39372
Grove Mountains 021575,2.5,2003,-72.96028,75.22222
Dhofar 1482,2.5,2003,19.16617,54.6703
Grove Mountains 021528,2.49,2003,-72.960833,75.225278
Grove Mountains 022891,2.49,2003,-72.774722,75.313056
Grove Mountains 022052,2.48,2003,-72.778611,75.315278
Grove Mountains 022784,2.48,2003,-72.775556,75.3375
Grove Mountains 022393,2.48,2003,-72.774722,75.325
Frontier Mountain 03022,2.47,2003,-72.95089,160.45994
Grove Mountains 023312,2.47,2003,-72.890833,75.911111
Grove Mountains 023601,2.46,2003,-72.983889,75.251389
Grove Mountains 023244,2.45,2003,-72.773611,75.32
Grove Mountains 022261,2.44,2003,-72.77889,75.31111
Grove Mountains 021808,2.44,2003,-72.774722,75.330833
Grove Mountains 023172,2.44,2003,-72.77389,75.33944
Grove Mountains 021982,2.44,2003,-72.773889,75.343333
Grove Mountains 021963,2.44,2003,-72.77306,75.34472
Grove Mountains 021869,2.43,2003,-72.7753,75.3381
Grove Mountains 021812,2.43,2003,-72.775,75.34111
Grove Mountains 022921,2.43,2003,-72.7747,75.3231
Frontier Mountain 03058,2.42,2003,-72.95242,160.44842
Grove Mountains 021770,2.42,2003,-72.775,75.31556
Grove Mountains 021962,2.42,2003,-72.77306,75.34444
LaPaz Icefield 03979,2.41,2003,-86.36667,-70
Grove Mountains 024150,2.41,2003,-72.9825,75.25167
Grove Mountains 021748,2.41,2003,-72.78694,75.30306
Grove Mountains 020065,2.33,2003,-72.99694,75.22306
Grove Mountains 020162,2.31,2003,-72.97611,75.26694
Grove Mountains 020143,2.28,2003,-72.97694,75.25694
Grove Mountains 020146,2.28,2003,-72.97639,75.26722
Grove Mountains 020138,2.27,2003,-72.97861,75.255
Grove Mountains 020062,2.26,2003,-72.99722,75.21944
Grove Mountains 022387,2.26,2003,-72.780278,75.286111
Grove Mountains 022334,2.2,2003,-72.775556,75.318611
Grove Mountains 022545,2.2,2003,-72.773611,75.339167
Grove Mountains 023280,2.2,2003,-72.773611,75.320833
Grove Mountains 020809,2.19,2003,-72.983333,75.249444
Grove Mountains 021728,2.19,2003,-72.789722,75.284444
Grove Mountains 022250,2.19,2003,-72.778889,75.311111
Grove Mountains 021663,2.19,2003,-72.773611,75.339722
Grove Mountains 021184,2.18,2003,-72.983611,75.245833
Grove Mountains 020111,2.18,2003,-72.97972,75.25639
Grove Mountains 021637,2.18,2003,-72.7825,75.32222
Grove Mountains 022255,2.18,2003,-72.778889,75.311111
Grove Mountains 022265,2.18,2003,-72.778333,75.311944
Grove Mountains 021612,2.17,2003,-72.77417,75.33167
Grove Mountains 020054,2.16,2003,-73.01611,75.18611
Grove Mountains 020042,2.16,2003,-73.00639,75.19222
Grove Mountains 022056,2.16,2003,-72.77861,75.31528
Grove Mountains 022321,2.16,2003,-72.775,75.32917
Grove Mountains 021971,2.16,2003,-72.77389,75.34111
Grove Mountains 023140,2.16,2003,-72.77333,75.33639
Grove Mountains 022054,2.13,2003,-72.77861,75.31528
Grove Mountains 021984,2.13,2003,-72.77389,75.34333
Grove Mountains 021964,2.13,2003,-72.77306,75.345
Grove Mountains 021998,2.12,2003,-72.775,75.31528
Grove Mountains 022930,2.12,2003,-72.774444,75.319444
Grove Mountains 022553,2.12,2003,-72.773611,75.341389
Grove Mountains 020304,2.11,2003,-72.983889,75.246389
Grove Mountains 021739,2.11,2003,-72.788056,75.304167
Grove Mountains 022929,2.11,2003,-72.774722,75.325
Grove Mountains 023100,2.11,2003,-72.774444,75.321667
Grove Mountains 020125,2.1,2003,-72.97944,75.26028
Grove Mountains 022053,2.1,2003,-72.778611,75.315278
Grove Mountains 023756,2.09,2003,-72.984167,75.252222
Grove Mountains 020808,2.09,2003,-72.983333,75.249444
Grove Mountains 022276,2.09,2003,-72.778333,75.313889
Grove Mountains 020085,2.08,2003,-72.99639,75.20778
Grove Mountains 020917,2.08,2003,-72.9839,75.2464
Grove Mountains 020087,2.07,2003,-73.00222,75.28306
Grove Mountains 020918,2.07,2003,-72.9839,75.2464
Grove Mountains 021632,2.07,2003,-72.79111,75.28833
Grove Mountains 020312,2.06,2003,-72.98389,75.24639
Grove Mountains 022243,2.06,2003,-72.77889,75.31111
Grove Mountains 021987,2.06,2003,-72.77528,75.34528
Grove Mountains 022890,2.06,2003,-72.77472,75.31278
Grove Mountains 022395,2.06,2003,-72.77444,75.32444
Grove Mountains 023245,2.06,2003,-72.77361,75.32
Frontier Mountain 03080,2.05,2003,-72.98778,160.40728
Grove Mountains 022859,2.05,2003,-72.77361,75.34222
Grove Mountains 020109,2.02,2003,-72.98028,75.25472
Grove Mountains 020150,2.02,2003,-72.97778,75.26556
Grove Mountains 020064,1.99,2003,-72.99667,75.21972
Grove Mountains 020045,1.96,2003,-72.99167,75.21056
Grove Mountains 020144,1.96,2003,-72.97778,75.26167
Grove Mountains 020132,1.9,2003,-72.97722,75.26139
Johannessen Nunataks 03017,1.9,2003,-72.8995,161.12933
LaPaz Icefield 031381,1.89,2003,-86.36667,-70
Grove Mountains 020314,1.86,2003,-72.983889,75.246389
Grove Mountains 020919,1.85,2003,-72.983889,75.246389
Grove Mountains 023593,1.85,2003,-72.983889,75.251389
Grove Mountains 020583,1.85,2003,-72.983611,75.247222
Grove Mountains 021619,1.85,2003,-72.793889,75.281944
Grove Mountains 022245,1.85,2003,-72.778889,75.311111
Grove Mountains 022892,1.85,2003,-72.774722,75.313333
Grove Mountains 021972,1.85,2003,-72.773889,75.341389
Frontier Mountain 03023,1.84,2003,-72.95175,160.45458
Grove Mountains 022421,1.84,2003,-72.776389,75.326111
Grove Mountains 022487,1.84,2003,-72.775,75.340556
Grove Mountains 022893,1.84,2003,-72.77472,75.31361
Grove Mountains 021818,1.83,2003,-72.77722,75.33806
Grove Mountains 023129,1.83,2003,-72.77417,75.31944
Grove Mountains 022006,1.82,2003,-72.77639,75.34889
Grove Mountains 023757,1.81,2003,-72.9842,75.2522
Grove Mountains 022055,1.81,2003,-72.77861,75.31528
Grove Mountains 022466,1.81,2003,-72.77389,75.3275
Frontier Mountain 03007,1.8,2003,-72.95236,160.50719
Grove Mountains 023152,1.8,2003,-72.775,75.338889
Grove Mountains 022476,1.8,2003,-72.77444,75.32167
Grove Mountains 021973,1.8,2003,-72.7739,75.3417
Grove Mountains 022872,1.8,2003,-72.77389,75.335
Grove Mountains 021975,1.8,2003,-72.773889,75.342222
Grove Mountains 020096,1.79,2003,-72.99694,75.20611
Grove Mountains 020281,1.79,2003,-72.978889,75.260833
Grove Mountains 023141,1.79,2003,-72.773333,75.336667
Grove Mountains 022420,1.78,2003,-72.776111,75.333889
Grove Mountains 022485,1.78,2003,-72.775,75.34
Grove Mountains 020581,1.77,2003,-72.983611,75.247222
Grove Mountains 020245,1.77,2003,-72.983056,75.229167
Grove Mountains 022252,1.77,2003,-72.778889,75.311111
Grove Mountains 022509,1.77,2003,-72.774167,75.331111
Grove Mountains 020066,1.76,2003,-72.99917,75.23889
Grove Mountains 020302,1.74,2003,-72.98389,75.24639
Grove Mountains 022464,1.74,2003,-72.77389,75.32694
Grove Mountains 024242,1.73,2003,-72.9825,75.25
Grove Mountains 020120,1.73,2003,-72.97917,75.25806
Grove Mountains 023243,1.73,2003,-72.77361,75.32
Grove Mountains 020216,1.72,2003,-72.9925,75.20639
Grove Mountains 023611,1.72,2003,-72.9925,75.25139
Grove Mountains 021870,1.72,2003,-72.77528,75.33806
Grove Mountains 021658,1.72,2003,-72.77278,75.35
Grove Mountains 020292,1.71,2003,-72.98389,75.24639
Grove Mountains 022469,1.71,2003,-72.77417,75.34528
Grove Mountains 020145,1.69,2003,-72.9775,75.25528
Grove Mountains 020112,1.6,2003,-72.98056,75.25556
Grove Mountains 020153,1.6,2003,-72.98056,75.26417
Grove Mountains 020178,1.6,2003,-72.97806,75.26194
Grove Mountains 020185,1.6,2003,-72.9775,75.26722
Grove Mountains 022355,1.6,2003,-72.778333,75.302222
Grove Mountains 022796,1.6,2003,-72.775556,75.338611
Grove Mountains 023109,1.6,2003,-72.774444,75.3225
Frontier Mountain 03060,1.59,2003,-72.95308,160.44036
Grove Mountains 021868,1.59,2003,-72.775278,75.338056
Grove Mountains 023284,1.59,2003,-72.773611,75.320833
Grove Mountains 024131,1.58,2003,-72.984722,75.256667
Grove Mountains 020301,1.58,2003,-72.983889,75.246389
Grove Mountains 022676,1.58,2003,-72.781389,75.279444
Grove Mountains 021989,1.58,2003,-72.775278,75.345833
Grove Mountains 022887,1.58,2003,-72.77472,75.31194
Grove Mountains 023589,1.57,2003,-72.9839,75.2514
Grove Mountains 022665,1.57,2003,-72.78056,75.2875
Grove Mountains 022296,1.57,2003,-72.779167,75.299444
Grove Mountains 022804,1.57,2003,-72.7753,75.3283
Grove Mountains 021608,1.56,2003,-72.99583,75.20389
Grove Mountains 020584,1.56,2003,-72.98361,75.24722
Grove Mountains 020585,1.56,2003,-72.98361,75.24722
Grove Mountains 024240,1.56,2003,-72.9825,75.25
Grove Mountains 022100,1.56,2003,-72.77917,75.31056
Grove Mountains 023086,1.56,2003,-72.77556,75.32444
Grove Mountains 022612,1.55,2003,-72.7825,75.281944
Grove Mountains 021938,1.55,2003,-72.77639,75.32056
Grove Mountains 023085,1.55,2003,-72.775556,75.324167
Grove Mountains 022935,1.55,2003,-72.774444,75.320833
Grove Mountains 020253,1.54,2003,-72.983056,75.229167
Grove Mountains 024153,1.54,2003,-72.9825,75.251944
Grove Mountains 020175,1.54,2003,-72.97917,75.26167
Grove Mountains 020159,1.54,2003,-72.97861,75.26111
Grove Mountains 020187,1.54,2003,-72.97833,75.25944
Grove Mountains 022247,1.54,2003,-72.778889,75.311111
Grove Mountains 022936,1.54,2003,-72.774444,75.321111
Grove Mountains 022964,1.54,2003,-72.774167,75.315278
Grove Mountains 020251,1.53,2003,-72.983056,75.229167
Frontier Mountain 03024,1.53,2003,-72.95267,160.45167
Grove Mountains 021638,1.53,2003,-72.7825,75.32639
Grove Mountains 022380,1.53,2003,-72.781111,75.286944
Grove Mountains 022297,1.52,2003,-72.77917,75.29972
Grove Mountains 021814,1.52,2003,-72.775,75.34111
Grove Mountains 023106,1.52,2003,-72.77444,75.32167
Grove Mountains 020154,1.51,2003,-72.98083,75.26111
Grove Mountains 021554,1.51,2003,-72.935,75.31861
Grove Mountains 021743,1.51,2003,-72.78806,75.31083
Grove Mountains 022397,1.51,2003,-72.77333,75.34333
Frontier Mountain 03001,1.5,2003,-72.95386,160.49097
Grove Mountains 022622,1.5,2003,-72.7825,75.27722
Grove Mountains 021871,1.5,2003,-72.7753,75.3381
Grove Mountains 022526,1.5,2003,-72.7728,75.3186
Grove Mountains 020074,1.48,2003,-72.99583,75.20972
